rank,ts_code,name,trade_date,update_time,price,pct_chg,amount,pre_day_limitup,today_limitup,sector_name,sector_strength_score,stock_strength_score,acceptance_score,momentum_score,capital_score,pattern_score,liquidity_score,risk_penalty_score,ranking_score,p_limitup_t1_raw,p_limitup_t1,wp_score,feature_coverage,model_confidence,model_version,calibration_method,calibration_sample_count,self_learning_adjustment,signal_level,core_reason,risk_reason,next_trade_date,label_t1_limitup,label_available,next_day_high,next_day_close,next_day_low,next_day_limitup_price,next_day_max_pct,next_day_close_pct,next_day_drawdown_pct,next_high,next_close,next_low,next_up_limit,backtest_trade_date,backtest_data_mode,calibration_eligible
12,300400.SZ,劲拓股份,20260610,2026-06-10,38.58,9.6023,1463804307.57,0,0,专用机械,55.89157669576351,51.865366515060316,46.321976361412396,59.93953148643943,80.8356578476224,65.66794600662753,73.66665016538322,7.0087565082156305,72.96704159827375,2.4688046663803638,2.4688046663803638,54.606937016460265,100.0,83.24781087294609,wp_rule_v2_1,disabled,0,0.0,C级,量价齐、新高、破平台,回落大,20260611,0.0,True,38.7,37.44,36.5,46.3,0.3110419906687589,-2.954898911353032,-5.391394504924829,38.7,37.44,36.5,46.3,20260610,eod_proxy,False
13,300671.SZ,富满微,20260610,2026-06-10,49.9,8.0087,1248862974.58,0,0,半导体,81.8695930880563,41.014421847270334,46.07540323727026,67.54395266445013,79.90741448760387,72.60291751079933,68.52472098313575,26.121785944771005,72.69751018339505,2.44297756710773,2.44297756710773,55.87440014024114,100.0,78.46955351380726,wp_rule_v2_1,disabled,0,0.0,C级,板块强、动量上、量价齐,回落大、后排,20260611,0.0,True,50.93,49.13,48.58,59.88,2.0641282565130314,-1.5430861723446765,-2.6452905811623295,50.93,49.13,48.58,59.88,20260610,eod_proxy,False
14,688549.SH,中巨芯,20260610,2026-06-10,25.05,10.5472,4491635210.0,0,0,元器件,47.29011721055738,58.90428155801528,31.893191618474557,15.077140779007639,92.5,53.0,100.0,100.0,71.85983738628,2.364380461797085,2.364380461797085,23.699457954266705,100.0,60.0,wp_rule_v2_1,disabled,0,0.0,C级,量价齐、新高、破平台,风险高、回落大,20260611,1.0,True,30.06,30.05,26.02,30.06,19.999999999999996,19.960079840319356,3.8722554890219474,30.06,30.05,26.02,30.06,20260610,eod_proxy,False
15,688181.SH,八亿时空,20260610,2026-06-10,43.97,8.0344,615431216.0,0,0,元器件,47.29011721055738,57.39621460928477,98.57153175613892,71.19286465927851,70.74453110291307,96.58007844688161,45.61132775728266,0.0,69.70311337162298,2.173205351432495,2.173205351432495,67.27313866527943,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260611,0.0,True,44.8,44.07,42.22,52.76,1.887650670911989,0.22742779167614913,-3.9799863543324987,44.8,44.07,42.22,52.76,20260610,eod_proxy,False
16,688227.SH,品高股份,20260610,2026-06-10,94.08,14.8438,1152721353.0,0,0,软件服务,46.06486152662546,79.59478542806995,71.22379749913054,84.43998257889918,71.10920753578353,81.70486334444607,65.93091744807921,9.257632448979711,69.36304578943152,2.1444736789783754,2.1444736789783754,65.28866838127688,100.0,82.68559188775507,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,回落大,20260611,0.0,True,98.16,91.17,89.0,112.9,4.336734693877542,-3.0931122448979553,-5.399659863945572,98.16,91.17,89.0,112.9,20260610,eod_proxy,False
17,301182.SZ,凯旺科技,20260610,2026-06-10,87.02,8.775,543867343.78,0,0,元器件,47.29011721055738,53.98921205259309,87.46671884925263,68.51032671823776,69.14349030662048,87.56565989428441,41.608725766551196,0.0,67.39684720764414,1.9854974574340303,1.9854974574340303,63.32134664336606,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260611,0.0,True,89.07,89.0,83.06,104.42,2.3557802803953143,2.275339002528165,-4.550678005056296,89.07,89.0,83.06,104.42,20260610,eod_proxy,False
18,688786.SH,悦安新材,20260610,2026-06-10,46.9,10.7438,940484206.0,0,0,小金属,25.886513615626544,59.2292005588537,60.511539689746556,87.43118264106047,72.88835215473215,78.78266935765677,59.342277483515694,0.03340051828390642,67.41333620238504,1.9549101369714623,1.9549101369714623,54.63829898024182,94.73684210526315,82.88638671253429,wp_rule_v2_1,disabled,0,0.0,D级,动量上、量价齐、新高,风险可控,20260611,0.0,True,46.0,41.5,40.5,56.28,-1.9189765458422103,-11.513859275053306,-13.646055437100213,46.0,41.5,40.5,56.28,20260610,eod_proxy,False
19,688669.SH,聚石化学,20260610,2026-06-10,48.1,10.8295,406259129.0,0,0,化工原料,86.71772071564217,66.08125278618111,81.72460703325423,89.99159401923164,58.736128250844615,93.30974970884282,32.16335899543424,0.0,64.64093293469278,1.781948606814699,1.781948606814699,78.41881053033855,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,板块强、承接好、动量上,风险可控,20260611,0.0,True,50.33,48.69,46.99,57.72,4.636174636174628,1.2266112266112295,-2.3076923076923106,50.33,48.69,46.99,57.72,20260610,eod_proxy,False
20,688689.SH,银河微电,20260610,2026-06-10,42.85,8.6736,224946039.0,0,0,半导体,81.8695930880563,56.470976921471774,100.0,74.515930347922,57.70681913444547,98.0,13.023232600239751,0.0,63.4350425256183,1.6994613663213542,1.6994613663213542,76.80089710502159,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,板块强、承接好、动量上,风险可控,20260611,0.0,True,47.24,46.82,41.8,51.42,10.245040840140017,9.264877479579937,-2.450408401400239,47.24,46.82,41.8,51.42,20260610,eod_proxy,False
21,300556.SZ,丝路视觉,20260610,2026-06-10,22.67,10.8016,505740674.15999997,0,0,软件服务,46.06486152662546,69.97332675749874,86.74352198785414,82.66288882052304,60.438995964385384,95.35741794616112,39.255388519583875,0.0,62.62916335128938,1.6464400714395588,1.6464400714395588,67.73955392073205,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260611,0.0,True,22.18,20.91,20.64,27.2,-2.161446846052062,-7.763564181737981,-8.954565505072786,22.18,20.91,20.64,27.2,20260610,eod_proxy,False
22,301053.SZ,远信工业,20260610,2026-06-10,44.57,10.131,401405184.39,0,0,专用机械,55.89157669576351,64.74818462615559,98.66965412395734,48.79625239530965,59.07866581293625,88.68084197328166,31.77417007866783,0.0,61.728061241919804,1.5890786561027554,1.5890786561027554,67.9099839095481,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、热题材,风险可控,20260611,0.0,True,44.98,43.8,42.88,53.48,0.9199012788871253,-1.7276194749831775,-3.791788198339685,44.98,43.8,42.88,53.48,20260610,eod_proxy,False
23,301557.SZ,常友科技,20260610,2026-06-10,90.73,14.4425,349960959.52,0,0,电气设备,36.94723654374909,70.79472100701442,64.48646263694545,64.00726390747029,59.29272635099889,75.62281884568695,27.333420006667087,3.4923399096218937,58.580368065597185,1.3925174846633763,1.3925174846633763,56.91819873299321,94.73684210526315,82.02165186469979,wp_rule_v2_1,disabled,0,0.0,D级,个股强、量价齐、均价上,回落大,20260611,0.0,True,93.99,86.72,83.0,108.88,3.593078364377811,-4.419706822440217,-8.519783974429629,93.99,86.72,83.0,108.88,20260610,eod_proxy,False
24,300641.SZ,正丹股份,20260610,2026-06-10,16.06,12.9395,302294236.99,0,0,化工原料,86.71772071564217,61.45829625703932,53.62320775964755,76.47738732619388,54.90777869059339,73.83648069484944,22.592485094806175,13.048975217932721,58.13723368226137,1.3794014146207294,1.3794014146207294,65.67262866282,100.0,81.73775619551682,wp_rule_v2_1,disabled,0,0.0,D级,板块强、动量上、量价齐,回落大,20260611,0.0,True,17.2,16.88,15.88,19.27,7.098381070983817,5.105853051058529,-1.1207970112079524,17.2,16.88,15.88,19.27,20260610,eod_proxy,False
25,920091.BJ,大鹏工业,20260610,2026-06-10,52.1,15.5211,207699076.07000002,0,0,专用机械,55.89157669576351,77.85235801421511,72.20465166178906,72.31822533315238,54.29525608081495,79.3810774373009,10.44036378703273,6.01863381190018,57.74585017804868,1.358265609470764,1.358265609470764,65.79723640492738,100.0,83.49534154702495,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260611,0.0,True,50.87,46.22,46.06,67.73,-2.360844529750483,-11.285988483685227,-11.59309021113244,50.87,46.22,46.06,67.73,20260610,eod_proxy,False
26,688628.SH,优利德,20260610,2026-06-10,89.0,8.3912,727409383.0,0,0,电器仪表,16.16736611466351,57.704366227261055,100.0,65.16729026654822,58.16215510746413,92.86774215441253,51.02397726995292,0.0,57.58929848612574,1.340359920514841,1.340359920514841,56.25263303633618,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260611,0.0,True,90.32,88.8,86.59,106.8,1.4831460674157304,-0.22471910112359383,-2.707865168539325,90.32,88.8,86.59,106.8,20260610,eod_proxy,False
27,688323.SH,瑞华泰,20260610,2026-06-10,39.9,11.5772,1178981206.0,0,0,塑料,20.84833463540693,57.245687018952594,47.68064019520415,59.72357405044069,64.17212336092675,65.00977801426156,66.66025540591394,27.931943839011254,56.548223212598145,1.295554852284294,1.295554852284294,38.759122866498075,100.0,78.01701404024719,wp_rule_v2_1,disabled,0,0.0,D级,量价齐、龙虎榜、热题材,回落大,20260611,0.0,True,41.8,40.15,38.55,47.88,4.761904761904767,0.6265664160401085,-3.383458646616544,41.8,40.15,38.55,47.88,20260610,eod_proxy,False
28,300334.SZ,津膜科技,20260610,2026-06-10,11.38,9.9517,532059723.74000007,0,0,专用机械,55.89157669576351,51.71605875925088,50.64684922956789,42.04050145696429,58.59833261193015,55.49258549458092,40.89802254320424,18.009956145992156,55.467397185223845,1.2414180845429081,1.2414180845429081,48.1618811895758,100.0,80.49751096350197,wp_rule_v2_1,disabled,0,0.0,D级,量价齐、新高、破平台,回落大,20260611,0.0,True,13.0,12.86,11.67,13.66,14.23550087873462,13.00527240773286,2.5483304042179133,13.0,12.86,11.67,13.66,20260610,eod_proxy,False
29,300521.SZ,爱司凯,20260610,2026-06-10,26.8,8.9874,185054899.0,0,0,专用机械,55.89157669576351,57.30200309198158,100.0,73.00666151285674,49.05004701098501,97.82453722842313,6.702623073789728,0.0,54.79199435634844,1.2087287378345157,1.2087287378345157,68.18987149552979,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260611,0.0,True,27.77,27.3,26.53,32.16,3.6194029850746157,1.8656716417910557,-1.007462686567162,27.77,27.3,26.53,32.16,20260610,eod_proxy,False
30,688061.SH,灿瑞科技,20260610,2026-06-10,39.16,8.8685,146169879.0,0,0,半导体,81.8695930880563,38.44728431090171,53.01344627044115,68.5985078317305,52.49752609434957,75.94750275515517,0.0,20.5311542390195,53.41314173469713,1.1446099171886288,1.1446099171886288,55.54957822884144,100.0,79.86721144024513,wp_rule_v2_1,disabled,0,0.0,D级,板块强、动量上、量价齐,回落大、后排,20260611,0.0,True,41.93,41.33,38.12,46.99,7.073544433095003,5.541368743615949,-2.655771195097034,41.93,41.33,38.12,46.99,20260610,eod_proxy,False
31,603722.SH,阿科力,20260610,2026-06-10,39.0,8.4538,246180895.0,0,0,化工原料,86.71772071564217,45.28632904078321,82.09577737065698,73.63938220136535,45.66735021833716,87.78766140056803,15.944000541903373,3.1319394827213856,52.75508276993746,1.1152057739281824,1.1152057739281824,69.29312539033815,100.0,84.21701512931965,wp_rule_v2_1,disabled,0,0.0,D级,板块强、承接好、动量上,风险可控,20260611,0.0,True,40.8,39.66,38.16,42.9,4.615384615384599,1.6923076923076819,-2.1538461538461617,40.8,39.66,38.16,42.9,20260610,eod_proxy,False
32,301337.SZ,亚华电子,20260610,2026-06-10,27.25,12.7897,134997999.79999998,0,0,软件服务,46.06486152662546,74.35989938361976,100.0,77.49640808006306,44.73684055655183,97.53881165857806,0.0,0.0,52.16869801473116,1.089634276440685,1.089634276440685,69.50969875048295,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260611,0.0,True,26.73,26.17,25.37,32.7,-1.9082568807339384,-3.9633027522935738,-6.899082568807335,26.73,26.17,25.37,32.7,20260610,eod_proxy,False
33,301502.SZ,华阳智能,20260610,2026-06-10,88.2,8.6876,174245828.23000002,0,0,电气设备,36.94723654374909,45.607306785678084,77.47232650940151,73.33551404784188,50.26091383072617,83.93498686689563,4.753888705985278,0.0,51.54369620929616,1.0614800373901936,1.0614800373901936,54.53685509262614,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260611,0.0,True,88.3,82.54,80.55,105.84,0.11337868480725266,-6.417233560090696,-8.673469387755105,88.3,82.54,80.55,105.84,20260610,eod_proxy,False
34,300665.SZ,飞鹿股份,20260610,2026-06-10,11.07,8.7426,281871152.94,0,0,染料涂料,17.901353827713187,58.19743103917226,93.02894213568176,85.87018248957935,45.63102398231376,96.1553875805439,20.32755995578439,0.0,48.88674949605759,0.9578636559464492,0.9578636559464492,56.48344236145988,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260611,0.0,True,12.67,11.81,11.18,13.28,14.453477868112019,6.684733514001806,0.9936766034327027,12.67,11.81,11.18,13.28,20260610,eod_proxy,False
35,300893.SZ,松原安全,20260610,2026-06-10,21.5,8.3669,119160948.95,0,0,汽车配件,31.752915318404803,53.75,100.0,48.92533579606319,42.360592711650966,88.56094606378196,0.0,0.0,46.60841932300026,0.8742457293324714,0.8742457293324714,56.52001474948196,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、热题材,风险可控,20260611,0.0,True,21.15,19.89,19.79,25.8,-1.6279069767441978,-7.488372093023255,-7.953488372093032,21.15,19.89,19.79,25.8,20260610,eod_proxy,False
36,688056.SH,莱伯泰科,20260610,2026-06-10,61.1,17.5,386611542.0,0,0,电器仪表,16.16736611466351,85.60953905547176,90.27419994251824,35.69734130438643,52.1407459324765,67.06163689152753,30.55831441682944,92.57618747952421,46.488605638279225,0.8729762361277196,0.8729762361277196,33.30027828515226,94.73684210526315,59.75068997222421,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、量价齐,风险高,20260611,0.0,True,61.02,58.44,55.0,73.32,-0.1309328968903456,-4.35351882160393,-9.983633387888712,61.02,58.44,55.0,73.32,20260610,eod_proxy,False
37,300401.SZ,花园生物,20260610,2026-06-10,12.11,9.3948,267873899.37,0,0,化学制药,15.5,52.254255633747555,82.58218180539218,58.351372060652665,44.971354064481915,82.0603738013516,18.678385161204787,0.0,46.079535316766254,0.8592598883981093,0.8592598883981093,48.66529157209637,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、均价上,风险可控,20260611,0.0,True,13.32,13.2,11.92,14.53,9.991742361684564,9.000825763831543,-1.568951279933939,13.32,13.2,11.92,14.53,20260610,eod_proxy,False
38,688767.SH,博拓生物,20260610,2026-06-10,39.22,8.8235,213663753.0,0,0,医疗保健,15.5,42.83760590723293,65.78490200854935,65.14225622622736,42.04284560753807,77.52071136826909,11.357114018845165,0.0,42.36327021436908,0.7440460597269413,0.7440460597269413,43.110927630308105,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260611,0.0,True,39.61,38.36,37.58,47.06,0.994390617032126,-2.192758796532379,-4.181540030596631,39.61,38.36,37.58,47.06,20260610,eod_proxy,False
39,301227.SZ,森鹰窗业,20260610,2026-06-10,24.6,10.7609,149812711.01999998,0,0,家居用品,15.5,57.70840767456677,87.64784067481123,51.3138366671043,36.52196089529947,81.94057083860189,0.0,0.0,40.41155613224195,0.6898192138860821,0.6898192138860821,49.48727835177441,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、均价上,风险可控,20260611,0.0,True,25.6,24.83,23.05,29.52,4.065040650406493,0.9349593495934894,-6.3008130081300795,25.6,24.83,23.05,29.52,20260610,eod_proxy,False
40,920261.BJ,一诺威,20260610,2026-06-10,15.43,8.4329,110989765.31,0,0,化工原料,86.71772071564217,37.25097920290964,69.59540291333643,76.27823602957946,32.750043924622894,78.06584256815435,0.0,26.973587081439895,40.117990232702624,0.6756973837237158,0.6756973837237158,57.30986495155532,100.0,78.25660322964002,wp_rule_v2_1,disabled,0,0.0,D级,板块强、承接好、动量上,放量急、后排,20260611,0.0,True,15.35,14.35,14.12,20.05,-0.5184705119896327,-6.999351911860019,-8.489954633830198,15.35,14.35,14.12,20.05,20260610,eod_proxy,False
41,920471.BJ,美邦科技,20260610,2026-06-10,14.64,17.2138,156333169.79000002,0,0,化工原料,86.71772071564217,51.08027430485794,25.49564489310103,85.48967413122055,33.05759350412819,49.134105000288905,1.2415071858316429,72.49484544306067,35.16198577958318,0.5548628503358093,0.5548628503358093,40.072234422311496,100.0,66.87628863923483,wp_rule_v2_1,disabled,0,0.0,D级,板块强、动量上、龙虎榜,风险高、放量急、爆量,20260611,0.0,True,15.22,13.33,13.11,19.03,3.9617486338797914,-8.948087431693995,-10.45081967213115,15.22,13.33,13.11,19.03,20260610,eod_proxy,False
42,301161.SZ,唯万密封,20260610,2026-06-10,33.56,8.5031,499926689.06,0,0,工程机械,15.5,27.29455712767886,9.216143474741447,71.3137567268001,39.4703293617161,40.60062928632758,38.88100587322907,68.53000305885075,30.41707273879826,0.46794480006084205,0.46794480006084205,9.292807285323313,94.73684210526315,65.76223607739257,wp_rule_v2_1,disabled,0,0.0,D级,动量上,风险高、位置差、放量急,20260611,0.0,True,37.58,36.53,32.51,40.27,11.978545887961856,8.849821215733012,-3.1287246722288553,37.58,36.53,32.51,40.27,20260610,eod_proxy,False
1,688141.SH,杰华特,20260611,2026-06-11,124.66,14.0739,3950118529.0,0,0,半导体,87.30217769005965,78.75771473730553,45.22403223514323,73.50976711902365,95.0,71.14161130278768,100.0,7.028076367720242,88.57277798704538,4.512221200635783,4.512221200635783,73.57592662348462,100.0,83.24298090806994,wp_rule_v2_1,disabled,0,0.0,A级,板块强、个股强、动量上,回落大,20260612,0.0,True,127.28,117.31,117.0,149.59,2.101716669340603,-5.896037221241768,-6.144713621049247,127.28,117.31,117.0,149.59,20260611,eod_proxy,False
2,300346.SZ,南大光电,20260611,2026-06-11,66.71,8.0849,8215274820.61,0,0,半导体,87.30217769005965,50.96626112046383,51.433934378400885,81.40634393868551,95.0,78.37455569303678,100.0,0.0,87.73351029240033,4.369766526897528,4.369766526897528,70.77836764133441,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,A级,板块强、动量上、量价齐,风险可控,20260612,0.0,True,68.1,59.39,59.11,80.05,2.0836456303402695,-10.972867636036565,-11.392594813371304,68.1,59.39,59.11,80.05,20260611,eod_proxy,False
3,688362.SH,甬矽电子,20260611,2026-06-11,63.99,9.8541,3057660197.0,0,0,半导体,87.30217769005965,65.18029569096878,86.64765243055463,58.5073913092067,91.2659052435961,86.13404705373517,90.66476310899023,0.0,87.61592058766868,4.350153219610921,4.350153219610921,79.09928972383806,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,A级,板块强、承接好、量价齐,风险可控,20260612,0.0,True,66.01,58.4,58.0,76.79,3.156743241131421,-8.73573995936866,-9.360837630879825,66.01,58.4,58.0,76.79,20260611,eod_proxy,False
4,301389.SZ,隆扬电子,20260611,2026-06-11,93.3,16.2472,1885704058.95,0,0,元器件,96.14552205329936,91.30261041674297,91.22361967605241,91.95451693773877,82.64525114356216,94.64164712726384,69.52094571927712,3.2193378778135155,85.24205315562129,3.9717419581245395,3.9717419581245395,91.30125785042594,100.0,84.19516553054662,wp_rule_v2_1,disabled,0,0.0,B级,板块强、个股强、承接好,风险可控,20260612,0.0,True,99.89,92.99,89.6,111.96,7.0632368703108295,-0.33226152197213255,-3.9657020364415874,99.89,92.99,89.6,111.96,20260611,eod_proxy,False
